Client;signaleringid;indicatorid;waarde;argument;naam;gewicht;eindresultaat;succes;toelichting;Datasource1;Interface1;Time;Year;Quarter;Month;MonthName;Week;WeekDay;DayMonth;DayYear;TimeJS;YearWeek;eindargumentatie;MS;Oncology;CV;PAH;signalering_eindresultaat
17800;1227969;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;16.07.2015 07:50;2015;3;7;July;29;Thursday;16;197;1437033049;2015.29;Other;;;;Life;103
17802;1227969;536;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_z;Claims database interface;16.07.2015 07:50;2015;3;7;July;29;Thursday;16;197;1437033049;2015.29;Other;;;;Life;103
17805;1228031;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;16.07.2015 10:38;2015;3;7;July;29;Thursday;16;197;1437043099;2015.29;CSR;;;;Life;9
17806;1228031;528;50;In House;Jansen;1;1;NULL;NULL;datasource_y;Unmapped;16.07.2015 10:38;2015;3;7;July;29;Thursday;16;197;1437043099;2015.29;CSR;;;;Life;9
17807;1228031;536;100;In House;Jansen;1;1;NULL;NULL;datasource_x;Claims database interface;16.07.2015 10:38;2015;3;7;July;29;Thursday;16;197;1437043099;2015.29;CSR;;;;Life;9
17810;1228062;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;16.07.2015 12:00;2015;3;7;July;29;Thursday;16;197;1437048033;2015.29;CSR;;;;Life;16
17811;1228166;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;16.07.2015 15:33;2015;3;7;July;29;Thursday;16;197;1437060789;2015.29;CSR;;;;Life;4
17812;1228166;528;50;In House;Jansen;1;1;NULL;NULL;datasource_y;Unmapped;16.07.2015 15:33;2015;3;7;July;29;Thursday;16;197;1437060789;2015.29;CSR;;;;Life;4
17813;1228166;536;100;In House;Jansen;1;1;NULL;NULL;R_model;Claims database interface;16.07.2015 15:33;2015;3;7;July;29;Thursday;16;197;1437060789;2015.29;CSR;;;;Life;4
17817;1228173;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;16.07.2015 15:44;2015;3;7;July;29;Thursday;16;197;1437061447;2015.29;CSR;;;;Life;209
17818;1228173;528;50;In House;Jansen;1;1;NULL;NULL;R_model;Unmapped;16.07.2015 15:44;2015;3;7;July;29;Thursday;16;197;1437061447;2015.29;CSR;;;;Life;209
17819;1228173;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;16.07.2015 15:44;2015;3;7;July;29;Thursday;16;197;1437061447;2015.29;CSR;;;;Life;209
17822;1228221;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;16.07.2015 16:00;2015;3;7;July;29;Thursday;16;197;1437062453;2015.29;CSR;;;;Life;4
17823;1228221;528;50;In House;Jansen;1;1;NULL;NULL;datasource_y;Unmapped;16.07.2015 16:00;2015;3;7;July;29;Thursday;16;197;1437062453;2015.29;CSR;;;;Life;4
17824;1228221;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;16.07.2015 16:00;2015;3;7;July;29;Thursday;16;197;1437062453;2015.29;CSR;;;;Life;4
17829;1228461;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;16.07.2015 16:05;2015;3;7;July;29;Thursday;16;197;1437062747;2015.29;CSR;;;;Life;4
17830;1228461;528;50;In House;Jansen;1;1;NULL;NULL;datasource_y;Unmapped;16.07.2015 16:05;2015;3;7;July;29;Thursday;16;197;1437062747;2015.29;CSR;;;;Life;4
17831;1228461;536;100;In House;Jansen;1;1;NULL;NULL;claim_history;Claims database interface;16.07.2015 16:05;2015;3;7;July;29;Thursday;16;197;1437062747;2015.29;CSR;;;;Life;4
17837;1228668;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;RServe interface;16.07.2015 16:48;2015;3;7;July;29;Thursday;16;197;1437065302;2015.29;CSR;;;;Life;103
17839;1228668;536;100;In House;Jansen;1;1;NULL;NULL;claim_history;Claims database interface;16.07.2015 16:48;2015;3;7;July;29;Thursday;16;197;1437065302;2015.29;CSR;;;;Life;103
17841;1228683;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;16.07.2015 17:49;2015;3;7;July;29;Thursday;16;197;1437068940;2015.29;Submission;;;;Life;4
17842;1228683;528;50;Outsourced;CRO 1;1;1;NULL;NULL;datasource_z;Unmapped;16.07.2015 17:49;2015;3;7;July;29;Thursday;16;197;1437068940;2015.29;Submission;;;;Life;4
17843;1228683;536;100;In House;Jansen;1;1;NULL;NULL;datasource_y;Claims database interface;16.07.2015 17:49;2015;3;7;July;29;Thursday;16;197;1437068940;2015.29;Submission;;;;Life;4
17845;1228710;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;16.07.2015 19:30;2015;3;7;July;29;Thursday;16;197;1437075005;2015.29;CSR;;;;Life;4
17846;1228710;528;50;In House;Jansen;1;1;NULL;NULL;datasource_z;Unmapped;16.07.2015 19:30;2015;3;7;July;29;Thursday;16;197;1437075005;2015.29;CSR;;;;Life;4
17847;1228710;536;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;Claims database interface;16.07.2015 19:30;2015;3;7;July;29;Thursday;16;197;1437075005;2015.29;CSR;;;;Life;4
17851;1228739;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;16.07.2015 21:08;2015;3;7;July;29;Thursday;16;197;1437080926;2015.29;CSR;;;;Life;11
17854;1228782;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;17.07.2015 00:17;2015;3;7;July;29;Friday;17;198;1437092254;2015.29;Other;;;;Life;14
17855;1228782;528;50;In House;Jansen;1;1;NULL;NULL;datasource_x;Unmapped;17.07.2015 00:17;2015;3;7;July;29;Friday;17;198;1437092254;2015.29;Other;;;;Life;14
17856;1228782;536;100;In House;Jansen;1;1;NULL;NULL;R_model;Claims database interface;17.07.2015 00:17;2015;3;7;July;29;Friday;17;198;1437092254;2015.29;Other;;;;Life;14
17859;1228788;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;17.07.2015 07:42;2015;3;7;July;29;Friday;17;198;1437118965;2015.29;Other;;;;Life;29
17860;1228788;528;50;In House;Jansen;1;1;NULL;NULL;datasource_y;Unmapped;17.07.2015 07:42;2015;3;7;July;29;Friday;17;198;1437118965;2015.29;Other;;;;Life;29
17861;1228788;536;100;Outsourced;CRO 2;1;1;NULL;NULL;R_model;Claims database interface;17.07.2015 07:42;2015;3;7;July;29;Friday;17;198;1437118965;2015.29;Other;;;;Life;29
17863;1228798;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_z;RServe interface;17.07.2015 08:46;2015;3;7;July;29;Friday;17;198;1437122817;2015.29;CSR;;;;Life;4
17864;1228798;528;50;Outsourced;CRO 1;1;1;NULL;NULL;datasource_x;Unmapped;17.07.2015 08:46;2015;3;7;July;29;Friday;17;198;1437122817;2015.29;CSR;;;;Life;4
17865;1228798;536;100;In House;Jansen;1;1;NULL;NULL;datasource_x;Claims database interface;17.07.2015 08:46;2015;3;7;July;29;Friday;17;198;1437122817;2015.29;CSR;;;;Life;4
17868;1228854;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;17.07.2015 11:01;2015;3;7;July;29;Friday;17;198;1437130885;2015.29;CSR;;;;Life;9
17869;1228854;528;50;Outsourced;CRO 1;1;1;NULL;NULL;R_model;Unmapped;17.07.2015 11:01;2015;3;7;July;29;Friday;17;198;1437130885;2015.29;CSR;;;;Life;9
17870;1228854;536;100;In House;Jansen;1;1;NULL;NULL;claim_history;Claims database interface;17.07.2015 11:01;2015;3;7;July;29;Friday;17;198;1437130885;2015.29;CSR;;;;Life;9
17872;1228862;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;17.07.2015 11:13;2015;3;7;July;29;Friday;17;198;1437131616;2015.29;CSR;;;;Life;1
17874;1228952;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;17.07.2015 14:22;2015;3;7;July;29;Friday;17;198;1437142940;2015.29;Submission;;;;Life;6
17875;1228952;528;50;In House;Jansen;1;1;NULL;NULL;datasource_y;Unmapped;17.07.2015 14:22;2015;3;7;July;29;Friday;17;198;1437142940;2015.29;Submission;;;;Life;6
17876;1228952;536;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;Claims database interface;17.07.2015 14:22;2015;3;7;July;29;Friday;17;198;1437142940;2015.29;Submission;;;;Life;6
17888;1229527;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;17.07.2015 17:32;2015;3;7;July;29;Friday;17;198;1437154355;2015.29;CSR;;;;Life;104
17890;1229527;536;100;In House;Jansen;1;1;NULL;NULL;claim_history;Claims database interface;17.07.2015 17:32;2015;3;7;July;29;Friday;17;198;1437154355;2015.29;CSR;;;;Life;104
17892;1229559;505;100;Outsourced;CRO 2;1;1;NULL;NULL;claim_history;RServe interface;17.07.2015 19:21;2015;3;7;July;29;Friday;17;198;1437160895;2015.29;Other;;;;Life;4
17893;1229559;528;50;In House;Jansen;1;1;NULL;NULL;datasource_x;Unmapped;17.07.2015 19:21;2015;3;7;July;29;Friday;17;198;1437160895;2015.29;Other;;;;Life;4
17894;1229559;536;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;Claims database interface;17.07.2015 19:21;2015;3;7;July;29;Friday;17;198;1437160895;2015.29;Other;;;;Life;4
17896;1229579;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;17.07.2015 21:49;2015;3;7;July;29;Friday;17;198;1437169791;2015.29;CSR;;;;Life;2
17897;1229579;536;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;Claims database interface;17.07.2015 21:49;2015;3;7;July;29;Friday;17;198;1437169791;2015.29;CSR;;;;Life;2
17898;1229633;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;18.07.2015 11:13;2015;3;7;July;29;Saturday;18;199;1437217991;2015.29;CSR;;;;Life;4
17899;1229633;528;50;In House;Jansen;1;1;NULL;NULL;datasource_x;Unmapped;18.07.2015 11:13;2015;3;7;July;29;Saturday;18;199;1437217991;2015.29;CSR;;;;Life;4
17900;1229633;536;100;In House;Jansen;1;1;NULL;NULL;datasource_x;Claims database interface;18.07.2015 11:13;2015;3;7;July;29;Saturday;18;199;1437217991;2015.29;CSR;;;;Life;4
17903;1229764;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;18.07.2015 22:18;2015;3;7;July;29;Saturday;18;199;1437257939;2015.29;CSR;;;;Life;103
17905;1229764;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;18.07.2015 22:18;2015;3;7;July;29;Saturday;18;199;1437257939;2015.29;CSR;;;;Life;103
17909;1230007;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;RServe interface;20.07.2015 10:50;2015;3;7;July;29;Monday;20;201;1437389456;2015.29;CSR;;;;Life;25
17911;1230038;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;20.07.2015 12:27;2015;3;7;July;29;Monday;20;201;1437395278;2015.29;CSR;;;;Life;16
17913;1230054;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;20.07.2015 13:13;2015;3;7;July;29;Monday;20;201;1437397996;2015.29;Other;;;;Life;16
17917;1230122;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;20.07.2015 15:17;2015;3;7;July;29;Monday;20;201;1437405452;2015.29;CSR;;;;Life;134
17918;1230122;528;50;In House;Jansen;1;1;NULL;NULL;datasource_x;Unmapped;20.07.2015 15:17;2015;3;7;July;29;Monday;20;201;1437405452;2015.29;CSR;;;;Life;134
17919;1230122;536;100;In House;Jansen;1;1;NULL;NULL;datasource_x;Claims database interface;20.07.2015 15:17;2015;3;7;July;29;Monday;20;201;1437405452;2015.29;CSR;;;;Life;134
17926;1231064;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;20.07.2015 21:11;2015;3;7;July;29;Monday;20;201;1437426684;2015.29;CSR;;;;Life;6
17927;1231064;528;50;Outsourced;CRO 1;1;1;NULL;NULL;datasource_x;Unmapped;20.07.2015 21:11;2015;3;7;July;29;Monday;20;201;1437426684;2015.29;CSR;;;;Life;6
17928;1231064;536;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;Claims database interface;20.07.2015 21:11;2015;3;7;July;29;Monday;20;201;1437426684;2015.29;CSR;;;;Life;6
17932;1231130;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;21.07.2015 09:47;2015;3;7;July;29;Tuesday;21;202;1437472027;2015.29;Submission;;;;Life;15
17934;1231155;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;21.07.2015 10:30;2015;3;7;July;29;Tuesday;21;202;1437474625;2015.29;CSR;;;;Life;26
17938;1231194;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;21.07.2015 11:22;2015;3;7;July;29;Tuesday;21;202;1437477744;2015.29;CSR;;;;Life;208
17939;1231194;536;100;In House;Jansen;1;1;NULL;NULL;claim_history;Claims database interface;21.07.2015 11:22;2015;3;7;July;29;Tuesday;21;202;1437477744;2015.29;CSR;;;;Life;208
17940;1231230;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;21.07.2015 13:53;2015;3;7;July;29;Tuesday;21;202;1437486815;2015.29;CSR;;;;Life;1
17959;1232131;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;21.07.2015 20:38;2015;3;7;July;29;Tuesday;21;202;1437511100;2015.29;CSR;;;;Life;103
17961;1232131;536;100;In House;Jansen;1;1;NULL;NULL;datasource_y;Claims database interface;21.07.2015 20:38;2015;3;7;July;29;Tuesday;21;202;1437511100;2015.29;CSR;;;;Life;103
17965;1232185;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;21.07.2015 23:55;2015;3;7;July;29;Tuesday;21;202;1437522902;2015.29;CSR;;;;Life;27
17966;1232273;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;22.07.2015 11:29;2015;3;7;July;30;Wednesday;22;203;1437564550;2015.3;Other;;;;Life;4
17967;1232273;528;50;In House;Jansen;1;1;NULL;NULL;datasource_x;Unmapped;22.07.2015 11:29;2015;3;7;July;30;Wednesday;22;203;1437564550;2015.3;Other;;;;Life;4
17968;1232273;536;100;Outsourced;CRO 1;1;1;NULL;NULL;R_model;Claims database interface;22.07.2015 11:29;2015;3;7;July;30;Wednesday;22;203;1437564550;2015.3;Other;;;;Life;4
17974;1232295;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;22.07.2015 11:54;2015;3;7;July;30;Wednesday;22;203;1437566070;2015.3;CSR;;;;Life;66
17985;1232804;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;22.07.2015 16:47;2015;3;7;July;30;Wednesday;22;203;1437583657;2015.3;Other;;;;Life;11
17987;1233005;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;23.07.2015 11:50;2015;3;7;July;30;Thursday;23;204;1437652234;2015.3;CSR;;;;Life;11
17989;1233054;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;23.07.2015 14:00;2015;3;7;July;30;Thursday;23;204;1437660013;2015.3;CSR;;;;Life;102
17990;1233054;536;100;In House;Jansen;1;1;NULL;NULL;datasource_y;Claims database interface;23.07.2015 14:00;2015;3;7;July;30;Thursday;23;204;1437660013;2015.3;CSR;;;;Life;102
17993;1233130;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;23.07.2015 15:53;2015;3;7;July;30;Thursday;23;204;1437666810;2015.3;CSR;;;;Life;51
18000;1233552;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;23.07.2015 18:15;2015;3;7;July;30;Thursday;23;204;1437675330;2015.3;CSR;;;;Life;4
18001;1233552;528;50;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;Unmapped;23.07.2015 18:15;2015;3;7;July;30;Thursday;23;204;1437675330;2015.3;CSR;;;;Life;4
18002;1233552;536;100;In House;Jansen;1;1;NULL;NULL;datasource_x;Claims database interface;23.07.2015 18:15;2015;3;7;July;30;Thursday;23;204;1437675330;2015.3;CSR;;;;Life;4
18004;1233592;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;23.07.2015 20:29;2015;3;7;July;30;Thursday;23;204;1437683348;2015.3;CSR;;;;Life;3
18005;1233592;536;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;Claims database interface;23.07.2015 20:29;2015;3;7;July;30;Thursday;23;204;1437683348;2015.3;CSR;;;;Life;3
18010;1233639;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;RServe interface;24.07.2015 02:17;2015;3;7;July;30;Friday;24;205;1437704252;2015.3;Other;;;;Life;114
18011;1233639;528;50;In House;Jansen;1;1;NULL;NULL;claim_history;Unmapped;24.07.2015 02:17;2015;3;7;July;30;Friday;24;205;1437704252;2015.3;Other;;;;Life;114
18012;1233639;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;24.07.2015 02:17;2015;3;7;July;30;Friday;24;205;1437704252;2015.3;Other;;;;Life;114
18018;1233664;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;RServe interface;24.07.2015 08:42;2015;3;7;July;30;Friday;24;205;1437727362;2015.3;CSR;;;;Life;62
18020;1233671;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;24.07.2015 08:46;2015;3;7;July;30;Friday;24;205;1437727599;2015.3;CSR;;;;Life;39
18021;1233671;528;50;In House;Jansen;1;1;NULL;NULL;datasource_x;Unmapped;24.07.2015 08:46;2015;3;7;July;30;Friday;24;205;1437727599;2015.3;CSR;;;;Life;39
18022;1233671;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;24.07.2015 08:46;2015;3;7;July;30;Friday;24;205;1437727599;2015.3;CSR;;;;Life;39
18024;1233790;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;24.07.2015 12:44;2015;3;7;July;30;Friday;24;205;1437741865;2015.3;CSR;;;;Life;4
18025;1233790;528;50;In House;Jansen;1;1;NULL;NULL;datasource_z;Unmapped;24.07.2015 12:44;2015;3;7;July;30;Friday;24;205;1437741865;2015.3;CSR;;;;Life;4
18026;1233790;536;100;In House;Jansen;1;1;NULL;NULL;R_model;Claims database interface;24.07.2015 12:44;2015;3;7;July;30;Friday;24;205;1437741865;2015.3;CSR;;;;Life;4
18029;1233822;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;RServe interface;24.07.2015 13:56;2015;3;7;July;30;Friday;24;205;1437746210;2015.3;CSR;;;;Life;109
18030;1233822;528;50;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;Unmapped;24.07.2015 13:56;2015;3;7;July;30;Friday;24;205;1437746210;2015.3;CSR;;;;Life;109
18031;1233822;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;24.07.2015 13:56;2015;3;7;July;30;Friday;24;205;1437746210;2015.3;CSR;;;;Life;109
18033;1233837;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;RServe interface;24.07.2015 14:15;2015;3;7;July;30;Friday;24;205;1437747327;2015.3;CSR;;;;Life;4
18034;1233837;528;50;In House;Jansen;1;1;NULL;NULL;datasource_x;Unmapped;24.07.2015 14:15;2015;3;7;July;30;Friday;24;205;1437747327;2015.3;CSR;;;;Life;4
18035;1233837;536;100;In House;Jansen;1;1;NULL;NULL;datasource_x;Claims database interface;24.07.2015 14:15;2015;3;7;July;30;Friday;24;205;1437747327;2015.3;CSR;;;;Life;4
18045;1234411;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;24.07.2015 16:53;2015;3;7;July;30;Friday;24;205;1437756818;2015.3;Other;;;;Life;16
18048;1234417;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;24.07.2015 16:57;2015;3;7;July;30;Friday;24;205;1437757030;2015.3;Submission;;;;Life;31
18049;1234432;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_z;RServe interface;24.07.2015 17:33;2015;3;7;July;30;Friday;24;205;1437759185;2015.3;Submission;;;;Life;4
18050;1234432;528;50;In House;Jansen;1;1;NULL;NULL;datasource_z;Unmapped;24.07.2015 17:33;2015;3;7;July;30;Friday;24;205;1437759185;2015.3;Submission;;;;Life;4
18051;1234432;536;100;In House;Jansen;1;1;NULL;NULL;datasource_y;Claims database interface;24.07.2015 17:33;2015;3;7;July;30;Friday;24;205;1437759185;2015.3;Submission;;;;Life;4
18055;1234628;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;25.07.2015 15:29;2015;3;7;July;30;Saturday;25;206;1437838142;2015.3;Submission;;;;Life;207
18056;1234628;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;25.07.2015 15:29;2015;3;7;July;30;Saturday;25;206;1437838142;2015.3;Submission;;;;Life;207
18058;1234672;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;RServe interface;25.07.2015 18:48;2015;3;7;July;30;Saturday;25;206;1437850132;2015.3;CSR;;;;Life;6
18062;1234770;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;26.07.2015 12:28;2015;3;7;July;30;Sunday;26;207;1437913708;2015.3;CSR;;;;Life;46
18064;1234800;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_z;RServe interface;26.07.2015 15:14;2015;3;7;July;30;Sunday;26;207;1437923694;2015.3;CSR;;;;Life;16
18066;1234836;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;26.07.2015 19:55;2015;3;7;July;30;Sunday;26;207;1437940511;2015.3;CSR;;;;Life;7
18067;1234836;536;100;In House;Jansen;1;1;NULL;NULL;datasource_x;Claims database interface;26.07.2015 19:55;2015;3;7;July;30;Sunday;26;207;1437940511;2015.3;CSR;;;;Life;7
18068;1234849;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;26.07.2015 21:14;2015;3;7;July;30;Sunday;26;207;1437945299;2015.3;CSR;;;;Life;4
18069;1234849;528;50;In House;Jansen;1;1;NULL;NULL;claim_history;Unmapped;26.07.2015 21:14;2015;3;7;July;30;Sunday;26;207;1437945299;2015.3;CSR;;;;Life;4
18070;1234849;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;26.07.2015 21:14;2015;3;7;July;30;Sunday;26;207;1437945299;2015.3;CSR;;;;Life;4
18073;1234864;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_x;RServe interface;26.07.2015 22:12;2015;3;7;July;30;Sunday;26;207;1437948775;2015.3;CSR;;;;Life;3
18074;1234864;536;100;In House;Jansen;1;1;NULL;NULL;datasource_x;Claims database interface;26.07.2015 22:12;2015;3;7;July;30;Sunday;26;207;1437948775;2015.3;CSR;;;;Life;3
18075;1234881;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;27.07.2015 08:37;2015;3;7;July;30;Monday;27;208;1437986275;2015.3;CSR;;;;Life;2
18076;1234881;536;100;In House;Jansen;1;1;NULL;NULL;datasource_x;Claims database interface;27.07.2015 08:37;2015;3;7;July;30;Monday;27;208;1437986275;2015.3;CSR;;;;Life;2
18077;1234915;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;27.07.2015 09:50;2015;3;7;July;30;Monday;27;208;1437990617;2015.3;CSR;;;;Life;1
18078;1234959;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;27.07.2015 11:02;2015;3;7;July;30;Monday;27;208;1437994936;2015.3;CSR;;;;Life;1
18080;1234969;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_z;RServe interface;27.07.2015 11:14;2015;3;7;July;30;Monday;27;208;1437995666;2015.3;CSR;;;;Life;9
18081;1234969;528;50;In House;Jansen;1;1;NULL;NULL;datasource_x;Unmapped;27.07.2015 11:14;2015;3;7;July;30;Monday;27;208;1437995666;2015.3;CSR;;;;Life;9
18082;1234969;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;27.07.2015 11:14;2015;3;7;July;30;Monday;27;208;1437995666;2015.3;CSR;;;;Life;9
18086;1234982;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;RServe interface;27.07.2015 11:52;2015;3;7;July;30;Monday;27;208;1437997955;2015.3;CSR;;;;Life;73
18087;1234982;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;27.07.2015 11:52;2015;3;7;July;30;Monday;27;208;1437997955;2015.3;CSR;;;;Life;73
18088;1234994;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_z;RServe interface;27.07.2015 12:11;2015;3;7;July;30;Monday;27;208;1437999109;2015.3;CSR;;;;Life;1
18089;1235110;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;27.07.2015 14:51;2015;3;7;July;30;Monday;27;208;1438008700;2015.3;CSR;;;;Life;1
18090;1235144;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;27.07.2015 15:22;2015;3;7;July;30;Monday;27;208;1438010555;2015.3;Other;;;;Life;3
18091;1235144;536;100;In House;Jansen;1;1;NULL;NULL;datasource_y;Claims database interface;27.07.2015 15:22;2015;3;7;July;30;Monday;27;208;1438010555;2015.3;Other;;;;Life;3
18094;1235176;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;RServe interface;27.07.2015 15:56;2015;3;7;July;30;Monday;27;208;1438012619;2015.3;CSR;;;;Life;10
18105;1235820;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_x;RServe interface;27.07.2015 16:15;2015;3;7;July;30;Monday;27;208;1438013743;2015.3;Other;;;;Life;7
18106;1235820;536;100;In House;Jansen;1;1;NULL;NULL;datasource_y;Claims database interface;27.07.2015 16:15;2015;3;7;July;30;Monday;27;208;1438013743;2015.3;Other;;;;Life;7
18113;1236068;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;27.07.2015 16:21;2015;3;7;July;30;Monday;27;208;1438014109;2015.3;CSR;;;;Life;143
18115;1236241;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;27.07.2015 17:32;2015;3;7;July;30;Monday;27;208;1438018350;2015.3;Other;;;;Life;6
18116;1236244;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_z;RServe interface;27.07.2015 17:37;2015;3;7;July;30;Monday;27;208;1438018640;2015.3;Other;;;;Life;3
18117;1236244;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;27.07.2015 17:37;2015;3;7;July;30;Monday;27;208;1438018640;2015.3;Other;;;;Life;3
18119;1236332;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_y;RServe interface;27.07.2015 21:37;2015;3;7;July;30;Monday;27;208;1438033067;2015.3;CSR;;;;Life;4
18120;1236332;528;50;In House;Jansen;1;1;NULL;NULL;datasource_x;Unmapped;27.07.2015 21:37;2015;3;7;July;30;Monday;27;208;1438033067;2015.3;CSR;;;;Life;4
18121;1236332;536;100;In House;Jansen;1;1;NULL;NULL;R_model;Claims database interface;27.07.2015 21:37;2015;3;7;July;30;Monday;27;208;1438033067;2015.3;CSR;;;;Life;4
18126;1236334;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;27.07.2015 21:55;2015;3;7;July;30;Monday;27;208;1438034119;2015.3;Other;;;;Life;45
